,FILEDATE,DISPDATE,sex,race,age,is_citizen,educ,crime,crim_hist,counsel,judge
530579,09/26/2007,12/04/2007,1.0,1.0,"(30, 50]",1.0,5.0,28.0,"(-1, 0]",0,Kristi DuBose
530580,09/26/2007,11/16/2007,0.0,2.0,"(15, 30]",1.0,3.0,31.0,"(6, 7]",1,Kristi DuBose
530581,09/26/2007,12/04/2007,1.0,2.0,"(30, 50]",1.0,1.0,23.0,"(0, 1]",1,Kristi DuBose
530582,09/26/2007,12/04/2007,0.0,1.0,"(30, 50]",1.0,3.0,12.0,"(2, 3]",0,Kristi DuBose
530583,09/26/2007,11/07/2007,0.0,1.0,"(50, 65]",1.0,1.0,12.0,"(-1, 0]",0,Kristi DuBose
530584,09/26/2007,11/09/2007,0.0,3.0,"(15, 30]",2.0,1.0,21.0,"(-1, 0]",2,Kristi DuBose
530585,09/26/2007,12/04/2007,0.0,2.0,"(30, 50]",1.0,1.0,19.0,"(5, 6]",0,Kristi DuBose
530586,09/26/2007,11/29/2007,0.0,2.0,"(15, 30]",1.0,3.0,19.0,"(-1, 0]",0,Kristi DuBose
530587,09/26/2007,11/29/2007,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530588,09/26/2007,11/29/2007,0.0,2.0,"(15, 30]",1.0,3.0,22.0,"(-1, 0]",0,Kristi DuBose
530589,09/26/2007,01/17/2008,1.0,2.0,"(50, 65]",1.0,3.0,4.0,"(3, 4]",0,Kristi DuBose
530590,09/26/2007,11/09/2007,0.0,1.0,"(15, 30]",1.0,5.0,43.0,"(-1, 0]",6,Kristi DuBose
530591,09/26/2007,11/09/2007,0.0,3.0,"(15, 30]",3.0,1.0,10.0,"(8, 9]",6,Kristi DuBose
530592,10/25/2007,04/17/2008,0.0,2.0,"(30, 50]",1.0,3.0,12.0,"(3, 4]",0,Kristi DuBose
530593,10/25/2007,12/20/2007,0.0,3.0,"(30, 50]",3.0,1.0,10.0,"(1, 2]",6,Kristi DuBose
530594,10/25/2007,12/12/2007,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(6, 7]",0,Kristi DuBose
530595,10/25/2007,03/27/2008,0.0,2.0,"(30, 50]",1.0,3.0,15.0,"(5, 6]",0,Kristi DuBose
530596,10/25/2007,12/17/2008,0.0,1.0,"(30, 50]",1.0,1.0,29.0,"(8, 9]",0,Kristi DuBose
530597,10/25/2007,02/03/2009,0.0,1.0,"(30, 50]",1.0,6.0,25.0,"(0, 1]",2,Kristi DuBose
530598,10/25/2007,12/20/2007,0.0,2.0,"(30, 50]",1.0,1.0,12.0,"(6, 7]",6,Kristi DuBose
530599,11/27/2007,01/17/2008,0.0,2.0,"(30, 50]",1.0,5.0,20.0,"(0, 1]",2,Kristi DuBose
530600,11/27/2007,01/10/2008,0.0,1.0,"(30, 50]",1.0,5.0,25.0,"(11, 12]",0,Kristi DuBose
530601,11/27/2007,05/20/2008,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(-1, 0]",0,Kristi DuBose
530602,11/27/2007,02/14/2008,1.0,1.0,"(50, 65]",1.0,6.0,30.0,"(-1, 0]",2,Kristi DuBose
530603,11/27/2007,02/21/2008,0.0,2.0,"(15, 30]",1.0,3.0,23.0,"(5, 6]",0,Kristi DuBose
530604,11/27/2007,01/17/2008,0.0,2.0,"(15, 30]",1.0,3.0,19.0,"(-1, 0]",0,Kristi DuBose
530605,11/27/2007,02/01/2008,1.0,2.0,"(15, 30]",1.0,3.0,6.0,"(-1, 0]",0,Kristi DuBose
530606,11/27/2007,01/17/2008,0.0,3.0,"(30, 50]",3.0,1.0,10.0,"(3, 4]",6,Kristi DuBose
530607,11/27/2007,01/28/2008,1.0,1.0,"(50, 65]",1.0,3.0,31.0,"(0, 1]",0,Kristi DuBose
530608,11/27/2007,04/17/2008,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(3, 4]",0,Kristi DuBose
530609,12/26/2007,02/20/2008,1.0,1.0,"(15, 30]",1.0,5.0,8.0,"(0, 1]",0,Kristi DuBose
530610,12/26/2007,02/20/2008,1.0,1.0,"(30, 50]",1.0,5.0,4.0,"(-1, 0]",0,Kristi DuBose
530611,12/26/2007,03/20/2008,0.0,2.0,"(15, 30]",1.0,3.0,35.0,"(0, 1]",2,Kristi DuBose
530612,12/26/2007,10/21/2008,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(-1, 0]",0,Kristi DuBose
530613,12/26/2007,02/21/2008,0.0,2.0,"(30, 50]",1.0,5.0,25.0,"(5, 6]",0,Kristi DuBose
530614,12/26/2007,02/15/2008,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(0, 1]",0,Kristi DuBose
530615,12/26/2007,09/26/2008,0.0,1.0,"(30, 50]",1.0,1.0,27.0,"(-1, 0]",0,Kristi DuBose
530616,12/26/2007,03/19/2008,0.0,1.0,"(30, 50]",1.0,1.0,23.0,"(4, 5]",0,Kristi DuBose
530617,12/26/2007,02/21/2008,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(1, 2]",1,Kristi DuBose
530618,12/26/2007,04/23/2008,1.0,1.0,"(15, 30]",1.0,1.0,36.0,"(-1, 0]",0,Kristi DuBose
530619,12/26/2007,03/19/2008,0.0,1.0,"(30, 50]",1.0,3.0,37.0,"(9, 10]",0,Kristi DuBose
530620,12/26/2007,03/19/2008,1.0,1.0,"(30, 50]",1.0,3.0,21.0,"(-1, 0]",0,Kristi DuBose
530621,01/31/2008,03/20/2008,0.0,1.0,"(30, 50]",1.0,3.0,35.0,"(-1, 0]",1,Kristi DuBose
530622,01/31/2008,03/25/2008,0.0,2.0,"(15, 30]",1.0,1.0,22.0,"(0, 1]",0,Kristi DuBose
530623,01/31/2008,03/27/2009,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(13, 14]",0,Kristi DuBose
530624,01/31/2008,03/14/2008,1.0,1.0,"(30, 50]",1.0,6.0,18.0,"(-1, 0]",0,Kristi DuBose
530625,01/31/2008,08/13/2008,0.0,1.0,"(30, 50]",1.0,3.0,12.0,"(0, 1]",1,Kristi DuBose
530626,01/31/2008,04/03/2008,0.0,1.0,"(65, 80]",1.0,5.0,6.0,"(2, 3]",0,Kristi DuBose
530627,01/31/2008,04/03/2008,0.0,2.0,"(15, 30]",1.0,3.0,27.0,"(2, 3]",2,Kristi DuBose
530628,01/31/2008,04/03/2008,0.0,2.0,"(15, 30]",1.0,3.0,27.0,"(0, 1]",1,Kristi DuBose
530629,01/31/2008,07/16/2008,0.0,2.0,"(30, 50]",1.0,3.0,31.0,"(5, 6]",0,Kristi DuBose
530630,01/31/2008,04/03/2008,0.0,3.0,"(30, 50]",2.0,1.0,29.0,"(-1, 0]",6,Kristi DuBose
530631,01/31/2008,03/25/2008,0.0,1.0,"(15, 30]",1.0,1.0,24.0,"(4, 5]",0,Kristi DuBose
530632,02/28/2008,07/21/2008,0.0,1.0,"(30, 50]",1.0,1.0,17.0,"(15, 25]",0,Kristi DuBose
530633,02/28/2008,04/17/2008,0.0,1.0,"(15, 30]",1.0,3.0,23.0,"(12, 13]",0,Kristi DuBose
530635,02/28/2008,05/21/2008,1.0,3.0,"(50, 65]",3.0,5.0,14.0,"(-1, 0]",1,Kristi DuBose
530636,02/28/2008,05/29/2008,0.0,3.0,"(50, 65]",3.0,6.0,29.0,"(-1, 0]",6,Kristi DuBose
530637,02/28/2008,04/28/2008,0.0,2.0,"(30, 50]",1.0,3.0,25.0,"(2, 3]",0,Kristi DuBose
530638,02/28/2008,05/28/2008,0.0,2.0,"(15, 30]",1.0,1.0,31.0,"(-1, 0]",0,Kristi DuBose
530639,02/28/2008,05/01/2008,0.0,2.0,"(15, 30]",1.0,3.0,32.0,"(0, 1]",2,Kristi DuBose
530640,02/28/2008,04/17/2008,0.0,2.0,"(15, 30]",1.0,3.0,25.0,"(0, 1]",0,Kristi DuBose
530641,02/28/2008,07/21/2008,0.0,1.0,"(15, 30]",1.0,3.0,15.0,"(4, 5]",0,Kristi DuBose
530642,02/28/2008,06/19/2008,0.0,1.0,"(30, 50]",1.0,3.0,27.0,"(4, 5]",0,Kristi DuBose
530643,02/28/2008,07/16/2008,0.0,1.0,"(15, 30]",1.0,1.0,13.0,"(0, 1]",0,Kristi DuBose
530644,02/28/2008,07/16/2008,1.0,1.0,"(30, 50]",1.0,1.0,13.0,"(-1, 0]",0,Kristi DuBose
530645,02/28/2008,06/24/2008,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(-1, 0]",0,Kristi DuBose
530646,03/27/2008,05/20/2008,0.0,3.0,"(15, 30]",3.0,1.0,10.0,"(9, 10]",1,Kristi DuBose
530647,03/27/2008,08/18/2008,0.0,3.0,"(15, 30]",1.0,1.0,21.0,"(2, 3]",0,Kristi DuBose
530648,03/27/2008,01/21/2009,0.0,2.0,"(15, 30]",1.0,1.0,31.0,"(5, 6]",0,Kristi DuBose
530649,03/27/2008,10/15/2008,1.0,1.0,"(30, 50]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530650,03/27/2008,06/30/2008,0.0,2.0,"(30, 50]",1.0,1.0,21.0,"(7, 8]",1,Kristi DuBose
530651,03/27/2008,07/16/2008,1.0,2.0,"(30, 50]",1.0,5.0,13.0,"(-1, 0]",0,Kristi DuBose
530652,03/27/2008,07/21/2008,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(5, 6]",0,Kristi DuBose
530653,03/27/2008,05/29/2008,0.0,1.0,"(30, 50]",1.0,1.0,33.0,"(1, 2]",0,Kristi DuBose
530654,03/27/2008,05/20/2008,1.0,1.0,"(15, 30]",1.0,5.0,31.0,"(-1, 0]",2,Kristi DuBose
530655,03/27/2008,05/20/2008,0.0,1.0,"(50, 65]",1.0,1.0,29.0,"(-1, 0]",1,Kristi DuBose
530656,03/27/2008,07/01/2008,0.0,2.0,"(15, 30]",1.0,1.0,27.0,"(5, 6]",2,Kristi DuBose
530657,03/27/2008,12/16/2008,0.0,1.0,"(15, 30]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530658,03/27/2008,09/26/2008,0.0,6.0,"(30, 50]",2.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530659,03/27/2008,06/19/2008,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(8, 9]",0,Kristi DuBose
530660,04/25/2008,06/17/2008,0.0,2.0,"(30, 50]",1.0,1.0,22.0,"(2, 3]",0,Kristi DuBose
530661,04/25/2008,06/17/2008,0.0,2.0,"(30, 50]",1.0,1.0,22.0,"(5, 6]",0,Kristi DuBose
530662,04/25/2008,08/08/2008,0.0,2.0,"(15, 30]",1.0,1.0,34.0,"(5, 6]",0,Kristi DuBose
530663,04/25/2008,10/23/2008,0.0,1.0,"(15, 30]",1.0,1.0,12.0,"(6, 7]",0,Kristi DuBose
530664,04/25/2008,08/22/2008,0.0,1.0,"(30, 50]",1.0,3.0,27.0,"(-1, 0]",6,Kristi DuBose
530665,04/25/2008,06/26/2008,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(0, 1]",0,Kristi DuBose
530666,04/25/2008,07/16/2008,0.0,2.0,"(30, 50]",1.0,1.0,27.0,"(6, 7]",1,Kristi DuBose
530667,04/25/2008,07/16/2008,0.0,3.0,"(15, 30]",3.0,1.0,27.0,"(-1, 0]",1,Kristi DuBose
530668,04/25/2008,06/19/2008,0.0,1.0,"(30, 50]",1.0,1.0,29.0,"(8, 9]",0,Kristi DuBose
530669,04/25/2008,07/23/2008,0.0,2.0,"(15, 30]",1.0,1.0,23.0,"(10, 11]",0,Kristi DuBose
530670,04/25/2008,07/29/2008,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(2, 3]",0,Kristi DuBose
530672,04/25/2008,08/22/2008,0.0,2.0,"(30, 50]",1.0,3.0,27.0,"(12, 13]",6,Kristi DuBose
530673,04/25/2008,07/16/2008,1.0,1.0,"(15, 30]",1.0,3.0,7.0,"(8, 9]",0,Kristi DuBose
530674,04/25/2008,08/25/2008,0.0,1.0,"(30, 50]",1.0,5.0,26.0,"(-1, 0]",0,Kristi DuBose
530675,05/29/2008,12/19/2008,0.0,2.0,"(15, 30]",1.0,1.0,28.0,"(3, 4]",1,Kristi DuBose
530676,05/29/2008,07/21/2008,0.0,2.0,"(15, 30]",1.0,1.0,27.0,"(3, 4]",1,Kristi DuBose
530677,05/29/2008,07/21/2008,0.0,2.0,"(30, 50]",1.0,3.0,31.0,"(15, 25]",2,Kristi DuBose
530678,05/29/2008,07/21/2008,1.0,1.0,"(15, 30]",1.0,1.0,12.0,"(-1, 0]",0,Kristi DuBose
530679,05/29/2008,10/15/2008,0.0,2.0,"(15, 30]",1.0,5.0,10.0,"(1, 2]",0,Kristi DuBose
530680,05/29/2008,10/15/2008,0.0,2.0,"(30, 50]",1.0,3.0,27.0,"(0, 1]",0,Kristi DuBose
530681,05/29/2008,09/26/2008,0.0,2.0,"(15, 30]",1.0,3.0,16.0,"(-1, 0]",0,Kristi DuBose
530682,05/29/2008,07/21/2008,0.0,2.0,"(30, 50]",1.0,5.0,12.0,"(9, 10]",6,Kristi DuBose
530683,05/29/2008,07/21/2008,1.0,2.0,"(15, 30]",1.0,1.0,10.0,"(5, 6]",1,Kristi DuBose
530684,05/29/2008,08/01/2008,0.0,2.0,"(30, 50]",1.0,1.0,19.0,"(7, 8]",6,Kristi DuBose
530685,05/29/2008,11/04/2008,0.0,2.0,"(50, 65]",1.0,6.0,24.0,"(-1, 0]",2,Kristi DuBose
530686,05/29/2008,07/21/2008,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(8, 9]",0,Kristi DuBose
530687,05/29/2008,07/21/2008,0.0,2.0,"(15, 30]",1.0,3.0,22.0,"(-1, 0]",2,Kristi DuBose
530688,05/29/2008,07/21/2008,0.0,2.0,"(15, 30]",1.0,5.0,22.0,"(-1, 0]",1,Kristi DuBose
530689,05/29/2008,07/21/2008,0.0,2.0,"(15, 30]",1.0,3.0,22.0,"(0, 1]",2,Kristi DuBose
530690,05/29/2008,10/21/2008,0.0,1.0,"(15, 30]",1.0,1.0,21.0,"(0, 1]",1,Kristi DuBose
530691,05/29/2008,08/07/2008,0.0,1.0,"(30, 50]",1.0,1.0,26.0,"(15, 25]",0,Kristi DuBose
530692,05/30/2008,07/16/2008,0.0,1.0,"(30, 50]",1.0,5.0,17.0,"(-1, 0]",2,Kristi DuBose
530693,06/26/2008,08/19/2008,0.0,1.0,"(15, 30]",1.0,3.0,19.0,"(4, 5]",0,Kristi DuBose
530694,06/26/2008,10/21/2008,0.0,1.0,"(30, 50]",1.0,1.0,23.0,"(9, 10]",0,Kristi DuBose
530695,06/26/2008,03/05/2009,0.0,1.0,"(30, 50]",1.0,1.0,20.0,"(3, 4]",0,Kristi DuBose
530696,06/26/2008,08/31/2008,0.0,2.0,"(15, 30]",1.0,3.0,37.0,"(10, 11]",0,Kristi DuBose
530699,06/26/2008,08/19/2008,1.0,2.0,"(30, 50]",1.0,5.0,14.0,"(0, 1]",0,Kristi DuBose
530700,06/26/2008,11/13/2008,0.0,1.0,"(30, 50]",1.0,3.0,28.0,"(-1, 0]",0,Kristi DuBose
530701,06/26/2008,11/13/2008,0.0,1.0,"(30, 50]",1.0,5.0,28.0,"(-1, 0]",3,Kristi DuBose
530702,06/26/2008,11/21/2008,0.0,1.0,"(30, 50]",1.0,3.0,37.0,"(-1, 0]",0,Kristi DuBose
530703,06/26/2008,08/29/2008,1.0,2.0,"(30, 50]",1.0,5.0,23.0,"(-1, 0]",2,Kristi DuBose
530704,07/24/2008,09/11/2008,0.0,1.0,"(30, 50]",1.0,3.0,30.0,"(-1, 0]",6,Kristi DuBose
530705,07/24/2008,09/10/2008,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(2, 3]",6,Kristi DuBose
530706,07/24/2008,09/24/2008,0.0,2.0,"(15, 30]",1.0,5.0,21.0,"(3, 4]",0,Kristi DuBose
530708,07/24/2008,10/15/2008,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(7, 8]",0,Kristi DuBose
530709,07/24/2008,09/11/2008,0.0,1.0,"(15, 30]",1.0,5.0,29.0,"(0, 1]",0,Kristi DuBose
530710,07/24/2008,02/02/2009,0.0,6.0,"(50, 65]",1.0,3.0,26.0,"(-1, 0]",0,Kristi DuBose
530711,08/28/2008,10/21/2008,0.0,2.0,"(30, 50]",1.0,1.0,34.0,"(11, 12]",6,Kristi DuBose
530712,08/28/2008,01/22/2009,0.0,2.0,"(15, 30]",1.0,5.0,23.0,"(3, 4]",0,Kristi DuBose
530713,08/28/2008,01/05/2010,0.0,2.0,"(30, 50]",1.0,3.0,19.0,"(2, 3]",0,Kristi DuBose
530714,09/25/2008,11/19/2008,0.0,2.0,"(30, 50]",1.0,1.0,6.0,"(10, 11]",0,Kristi DuBose
530715,09/25/2008,12/17/2008,1.0,2.0,"(30, 50]",1.0,1.0,4.0,"(-1, 0]",0,Kristi DuBose
530716,09/25/2008,01/20/2011,0.0,2.0,"(50, 65]",1.0,3.0,4.0,"(1, 2]",0,Kristi DuBose
530717,09/25/2008,11/19/2008,1.0,2.0,"(30, 50]",1.0,1.0,8.0,"(1, 2]",0,Kristi DuBose
530718,09/25/2008,11/20/2008,1.0,2.0,"(15, 30]",1.0,1.0,6.0,"(0, 1]",0,Kristi DuBose
530719,09/25/2008,08/03/2009,1.0,2.0,"(30, 50]",1.0,1.0,8.0,"(-1, 0]",0,Kristi DuBose
530720,09/25/2008,11/20/2008,1.0,2.0,"(30, 50]",1.0,1.0,6.0,"(-1, 0]",0,Kristi DuBose
530721,09/25/2008,12/07/2009,0.0,2.0,"(15, 30]",1.0,1.0,23.0,"(7, 8]",0,Kristi DuBose
530722,09/25/2008,11/20/2008,0.0,1.0,"(30, 50]",1.0,5.0,10.0,"(5, 6]",0,Kristi DuBose
530724,09/25/2008,11/20/2008,0.0,3.0,"(30, 50]",3.0,1.0,21.0,"(0, 1]",6,Kristi DuBose
530725,09/25/2008,06/16/2009,0.0,3.0,"(30, 50]",2.0,1.0,13.0,"(-1, 0]",0,Kristi DuBose
530726,09/25/2008,12/24/2008,0.0,2.0,"(15, 30]",1.0,5.0,25.0,"(0, 1]",1,Kristi DuBose
530727,09/25/2008,12/03/2008,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(2, 3]",2,Kristi DuBose
530728,09/25/2008,12/03/2008,0.0,2.0,"(15, 30]",1.0,5.0,25.0,"(8, 9]",6,Kristi DuBose
530729,09/25/2008,02/19/2009,0.0,1.0,"(30, 50]",1.0,3.0,21.0,"(4, 5]",0,Kristi DuBose
530730,09/25/2008,11/18/2008,0.0,1.0,"(30, 50]",1.0,3.0,17.0,"(2, 3]",0,Kristi DuBose
530731,10/30/2008,01/22/2009,0.0,2.0,"(15, 30]",1.0,1.0,17.0,"(6, 7]",0,Kristi DuBose
530732,10/30/2008,07/15/2009,0.0,2.0,"(15, 30]",1.0,3.0,12.0,"(-1, 0]",0,Kristi DuBose
530734,10/30/2008,12/10/2008,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(2, 3]",0,Kristi DuBose
530735,10/30/2008,05/13/2009,0.0,2.0,"(15, 30]",1.0,3.0,31.0,"(-1, 0]",0,Kristi DuBose
530736,10/30/2008,01/12/2009,0.0,1.0,"(15, 30]",1.0,3.0,27.0,"(2, 3]",0,Kristi DuBose
530737,10/30/2008,05/13/2010,1.0,2.0,"(15, 30]",1.0,1.0,6.0,"(-1, 0]",0,Kristi DuBose
530738,11/25/2008,01/21/2009,0.0,1.0,"(50, 65]",1.0,3.0,23.0,"(3, 4]",0,Kristi DuBose
530739,11/25/2008,02/03/2009,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(8, 9]",0,Kristi DuBose
530740,12/30/2008,02/19/2009,0.0,2.0,"(30, 50]",1.0,5.0,8.0,"(-1, 0]",6,Kristi DuBose
530741,12/30/2008,01/15/2009,0.0,3.0,"(15, 30]",3.0,1.0,10.0,"(3, 4]",1,Kristi DuBose
530743,12/30/2008,06/05/2009,0.0,1.0,"(15, 30]",1.0,3.0,8.0,"(3, 4]",1,Kristi DuBose
530744,12/03/2008,02/19/2009,1.0,2.0,"(30, 50]",1.0,6.0,11.0,"(-1, 0]",0,Kristi DuBose
530745,01/29/2009,09/23/2009,1.0,1.0,"(15, 30]",1.0,6.0,29.0,"(-1, 0]",2,Kristi DuBose
530746,01/29/2009,04/24/2009,0.0,1.0,"(50, 65]",1.0,3.0,14.0,"(-1, 0]",0,Kristi DuBose
530747,01/29/2009,05/05/2009,0.0,2.0,"(30, 50]",1.0,1.0,22.0,"(2, 3]",6,Kristi DuBose
530748,01/29/2009,03/19/2009,0.0,1.0,"(30, 50]",1.0,1.0,37.0,"(0, 1]",0,Kristi DuBose
530749,01/29/2009,05/11/2009,0.0,2.0,"(50, 65]",1.0,3.0,17.0,"(2, 3]",0,Kristi DuBose
530750,01/29/2009,05/13/2009,1.0,1.0,"(30, 50]",1.0,1.0,25.0,"(0, 1]",0,Kristi DuBose
530751,01/29/2009,03/18/2009,1.0,1.0,"(15, 30]",1.0,3.0,32.0,"(-1, 0]",0,Kristi DuBose
530752,01/29/2009,04/22/2009,0.0,1.0,"(30, 50]",1.0,1.0,25.0,"(0, 1]",0,Kristi DuBose
530753,01/29/2009,03/18/2009,1.0,1.0,"(30, 50]",1.0,5.0,27.0,"(-1, 0]",0,Kristi DuBose
530754,01/20/2009,04/21/2009,0.0,2.0,"(30, 50]",1.0,3.0,25.0,"(1, 2]",0,Kristi DuBose
530755,02/04/2009,03/06/2009,1.0,2.0,"(50, 65]",1.0,5.0,10.0,"(-1, 0]",2,Kristi DuBose
530756,02/25/2009,02/27/2009,0.0,1.0,"(15, 30]",1.0,5.0,16.0,"(-1, 0]",6,Kristi DuBose
530757,02/25/2009,04/21/2009,1.0,1.0,"(30, 50]",1.0,1.0,10.0,"(0, 1]",0,Kristi DuBose
530758,02/25/2009,05/28/2009,0.0,1.0,"(30, 50]",1.0,1.0,32.0,"(0, 1]",0,Kristi DuBose
530759,02/25/2009,04/21/2009,1.0,1.0,"(15, 30]",1.0,3.0,8.0,"(-1, 0]",0,Kristi DuBose
530760,02/25/2009,05/22/2009,0.0,1.0,"(30, 50]",1.0,5.0,8.0,"(8, 9]",0,Kristi DuBose
530761,02/25/2009,04/21/2009,0.0,2.0,"(50, 65]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530762,02/25/2009,04/23/2009,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530763,02/25/2009,05/04/2009,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(-1, 0]",0,Kristi DuBose
530764,02/25/2009,08/11/2009,0.0,2.0,"(30, 50]",1.0,5.0,12.0,"(-1, 0]",0,Kristi DuBose
530765,02/25/2009,07/01/2010,0.0,1.0,"(50, 65]",1.0,5.0,12.0,"(10, 11]",0,Kristi DuBose
530766,02/25/2009,09/04/2009,0.0,3.0,"(30, 50]",1.0,3.0,21.0,"(-1, 0]",0,Kristi DuBose
530767,02/25/2009,05/27/2009,0.0,2.0,"(30, 50]",1.0,5.0,35.0,"(9, 10]",2,Kristi DuBose
530769,03/26/2009,06/16/2009,1.0,1.0,"(30, 50]",1.0,3.0,17.0,"(13, 14]",0,Kristi DuBose
530770,03/26/2009,06/16/2009,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(5, 6]",0,Kristi DuBose
530771,03/26/2009,09/03/2009,0.0,2.0,"(30, 50]",1.0,5.0,32.0,"(0, 1]",2,Kristi DuBose
530772,03/26/2009,05/19/2009,1.0,2.0,"(30, 50]",1.0,5.0,6.0,"(0, 1]",0,Kristi DuBose
530773,03/26/2009,06/16/2009,0.0,1.0,"(15, 30]",1.0,3.0,15.0,"(0, 1]",0,Kristi DuBose
530774,03/26/2009,06/16/2009,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(5, 6]",0,Kristi DuBose
530775,03/26/2009,05/19/2009,0.0,2.0,"(15, 30]",1.0,5.0,19.0,"(0, 1]",0,Kristi DuBose
530776,03/26/2009,05/21/2009,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(13, 14]",0,Kristi DuBose
530777,03/26/2009,05/21/2009,0.0,1.0,"(50, 65]",1.0,3.0,23.0,"(-1, 0]",0,Kristi DuBose
530778,04/29/2009,08/13/2009,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(5, 6]",0,Kristi DuBose
530779,04/29/2009,06/16/2009,0.0,1.0,"(15, 30]",1.0,1.0,8.0,"(-1, 0]",0,Kristi DuBose
530780,04/29/2009,06/19/2009,1.0,1.0,"(15, 30]",1.0,1.0,10.0,"(1, 2]",0,Kristi DuBose
530781,04/29/2009,11/02/2010,0.0,1.0,"(30, 50]",1.0,3.0,12.0,"(14, 15]",0,Kristi DuBose
530782,04/29/2009,07/22/2009,0.0,2.0,"(30, 50]",1.0,1.0,27.0,"(2, 3]",2,Kristi DuBose
530783,04/29/2009,06/16/2009,1.0,1.0,"(30, 50]",1.0,1.0,13.0,"(1, 2]",0,Kristi DuBose
530784,04/29/2009,06/16/2009,0.0,1.0,"(30, 50]",1.0,1.0,31.0,"(0, 1]",0,Kristi DuBose
530785,04/29/2009,07/15/2009,0.0,2.0,"(15, 30]",1.0,3.0,13.0,"(-1, 0]",0,Kristi DuBose
530786,05/29/2009,10/05/2009,0.0,2.0,"(15, 30]",1.0,5.0,13.0,"(-1, 0]",6,Kristi DuBose
530787,05/28/2009,10/20/2009,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(0, 1]",0,Kristi DuBose
530788,05/28/2009,09/17/2009,0.0,1.0,"(30, 50]",1.0,3.0,23.0,"(0, 1]",0,Kristi DuBose
530789,05/28/2009,09/02/2009,0.0,2.0,"(30, 50]",1.0,1.0,19.0,"(-1, 0]",6,Kristi DuBose
530790,05/28/2009,09/02/2009,0.0,2.0,"(15, 30]",1.0,3.0,27.0,"(5, 6]",0,Kristi DuBose
530791,05/28/2009,07/16/2009,0.0,2.0,"(50, 65]",1.0,1.0,25.0,"(10, 11]",0,Kristi DuBose
530792,05/29/2009,09/23/2009,0.0,2.0,"(30, 50]",1.0,1.0,27.0,"(7, 8]",0,Kristi DuBose
530793,05/28/2009,08/21/2009,0.0,2.0,"(30, 50]",1.0,3.0,23.0,"(3, 4]",0,Kristi DuBose
530794,05/28/2009,07/15/2009,1.0,2.0,"(30, 50]",1.0,3.0,10.0,"(-1, 0]",0,Kristi DuBose
530795,05/28/2009,08/25/2009,1.0,2.0,"(30, 50]",1.0,3.0,10.0,"(2, 3]",0,Kristi DuBose
530796,05/28/2009,08/13/2009,0.0,2.0,"(15, 30]",1.0,1.0,10.0,"(3, 4]",0,Kristi DuBose
530797,05/28/2009,08/13/2009,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(8, 9]",0,Kristi DuBose
530798,05/28/2009,07/16/2009,0.0,2.0,"(15, 30]",1.0,5.0,16.0,"(0, 1]",0,Kristi DuBose
530799,06/25/2009,06/14/2011,0.0,1.0,"(30, 50]",1.0,3.0,19.0,"(1, 2]",0,Kristi DuBose
530800,06/25/2009,08/13/2009,0.0,2.0,"(50, 65]",1.0,5.0,6.0,"(-1, 0]",0,Kristi DuBose
530801,06/25/2009,08/18/2009,0.0,1.0,"(30, 50]",1.0,1.0,30.0,"(9, 10]",0,Kristi DuBose
530802,07/30/2009,09/17/2009,1.0,1.0,"(30, 50]",1.0,3.0,16.0,"(-1, 0]",0,Kristi DuBose
530803,07/30/2009,11/02/2009,0.0,2.0,"(30, 50]",1.0,3.0,12.0,"(2, 3]",0,Kristi DuBose
